jahr,alter,maennlich,weiblich,gesamt,source,variante
2019,24,487000,444000,931000,original,original
2019,25,494000,453000,947000,original,original
2019,26,509000,469000,978000,original,original
2019,27,516000,479000,995000,original,original
2019,28,534000,496000,1030000,original,original
2019,29,583000,541000,1124000,original,original
2019,30,573000,536000,1109000,original,original
2019,31,586000,547000,1133000,original,original
2019,32,572000,537000,1109000,original,original
2019,33,559000,530000,1089000,original,original
2019,34,540000,515000,1055000,original,original
2019,35,535000,513000,1048000,original,original
2019,36,534000,515000,1049000,original,original
2019,37,543000,526000,1069000,original,original
2019,38,535000,525000,1060000,original,original
2019,39,536000,528000,1064000,original,original
2019,40,509000,502000,1011000,original,original
2019,41,502000,495000,997000,original,original
2019,42,498000,490000,988000,original,original
2019,43,487000,482000,969000,original,original
2019,44,475000,468000,943000,original,original
2019,45,479000,476000,955000,original,original
2019,46,481000,479000,960000,original,original
2019,47,522000,517000,1039000,original,original
2019,48,573000,566000,1139000,original,original
2019,49,593000,586000,1179000,original,original
2019,50,638000,626000,1264000,original,original
2019,51,666000,655000,1321000,original,original
2019,52,682000,671000,1353000,original,original
2019,53,698000,687000,1385000,original,original
2019,54,700000,687000,1387000,original,original
2019,55,709000,700000,1409000,original,original
2019,56,700000,693000,1393000,original,original
2019,57,673000,672000,1345000,original,original
2019,58,657000,663000,1320000,original,original
2019,59,632000,640000,1272000,original,original
2019,60,610000,620000,1230000,original,original
2019,61,572000,585000,1157000,original,original
2019,62,554000,571000,1125000,original,original
2019,63,533000,555000,1088000,original,original
2019,64,509000,539000,1048000,original,original
2019,65,491000,530000,1021000,original,original
2019,66,468000,513000,981000,original,original
2019,67,462000,510000,972000,original,original
2019,68,448000,498000,946000,original,original
2019,69,443000,495000,938000,original,original
2019,70,424000,474000,898000,original,original
2019,71,383000,428000,811000,original,original
2019,72,353000,401000,754000,original,original
2019,73,301000,347000,648000,original,original
2019,74,257000,305000,562000,original,original
2019,75,338000,403000,741000,original,original
2019,76,336000,404000,740000,original,original
2019,77,317000,387000,704000,original,original
2019,78,370000,466000,836000,original,original
2019,79,372000,483000,855000,original,original
2019,80,349000,465000,814000,original,original
2019,81,307000,419000,726000,original,original
2019,82,267000,376000,643000,original,original
2019,83,238000,347000,585000,original,original
2019,84,208000,317000,525000,original,original
2019,85,173000,274000,447000,original,original
2019,86,122000,204000,326000,original,original
2019,87,105000,185000,290000,original,original
2019,88,91000,170000,261000,original,original
2019,89,79000,160000,239000,original,original
2019,90,63000,134000,197000,original,original
2019,91,50000,113000,163000,original,original
2019,92,35000,89000,124000,original,original
2019,93,25000,73000,98000,original,original
2019,94,18000,57000,75000,original,original
2019,95,11000,42000,53000,original,original
2019,96,7000,30000,37000,original,original
2019,97,5000,22000,27000,original,original
2019,98,3000,16000,19000,original,original
2019,99,2000,10000,12000,original,original
2020,0,395000,374000,769000,original,original
2020,1,402000,381000,783000,original,original
2020,2,410000,389000,799000,original,original
2020,3,414000,393000,807000,original,original
2020,4,416000,396000,812000,original,original
2020,5,404000,382000,786000,original,original
2020,6,398000,377000,775000,original,original
2020,7,384000,363000,747000,original,original
2020,8,384000,362000,746000,original,original
2020,9,375000,355000,730000,original,original
2020,10,384000,364000,748000,original,original
2020,11,379000,358000,737000,original,original
2020,12,388000,367000,755000,original,original
2020,13,386000,364000,750000,original,original
2020,14,379000,356000,735000,original,original
2020,15,383000,361000,744000,original,original
2020,16,392000,369000,761000,original,original
2020,17,392000,369000,761000,original,original
2020,18,403000,376000,779000,original,original
2020,19,422000,390000,812000,original,original
2020,20,451000,415000,866000,original,original
2020,21,466000,419000,885000,original,original
2020,22,477000,434000,911000,original,original
2020,23,501000,454000,955000,original,original
2020,24,498000,455000,953000,original,original
2020,25,491000,448000,939000,original,original
2020,26,497000,457000,954000,original,original
2020,27,511000,473000,984000,original,original
2020,28,518000,482000,1000000,original,original
2020,29,535000,500000,1035000,original,original
2020,30,584000,544000,1128000,original,original
2020,31,574000,539000,1113000,original,original
2020,32,587000,550000,1137000,original,original
2020,33,573000,539000,1112000,original,original
2020,34,559000,532000,1091000,original,original
2020,35,541000,517000,1058000,original,original
2020,36,536000,514000,1050000,original,original
2020,37,534000,517000,1051000,original,original
2020,38,543000,528000,1071000,original,original
2020,39,535000,526000,1061000,original,original
2020,40,536000,529000,1065000,original,original
2020,41,509000,504000,1013000,original,original
2020,42,502000,496000,998000,original,original
2020,43,497000,491000,988000,original,original
2020,44,486000,483000,969000,original,original
2020,45,475000,469000,944000,original,original
2020,46,478000,477000,955000,original,original
2020,47,481000,480000,961000,original,original
2020,48,521000,517000,1038000,original,original
2020,49,572000,566000,1138000,original,original
2020,50,592000,586000,1178000,original,original
2020,51,636000,626000,1262000,original,original
2020,52,664000,654000,1318000,original,original
2020,53,679000,670000,1349000,original,original
2020,54,695000,686000,1381000,original,original
2020,55,696000,686000,1382000,original,original
2020,56,705000,698000,1403000,original,original
2020,57,695000,691000,1386000,original,original
2020,58,667000,669000,1336000,original,original
2020,59,652000,660000,1312000,original,original
2020,60,625000,637000,1262000,original,original
2020,61,604000,616000,1220000,original,original
2020,62,566000,581000,1147000,original,original
2020,63,547000,567000,1114000,original,original
2020,64,525000,551000,1076000,original,original
2020,65,501000,534000,1035000,original,original
2020,66,482000,525000,1007000,original,original
2020,67,459000,508000,967000,original,original
2020,68,453000,505000,958000,original,original
2020,69,438000,492000,930000,original,original
2020,70,433000,489000,922000,original,original
2020,71,414000,467000,881000,original,original
2020,72,373000,422000,795000,original,original
2020,73,343000,395000,738000,original,original
2020,74,292000,341000,633000,original,original
2020,75,248000,299000,547000,original,original
2020,76,325000,394000,719000,original,original
2020,77,322000,395000,717000,original,original
2020,78,303000,377000,680000,original,original
2020,79,352000,453000,805000,original,original
2020,80,352000,467000,819000,original,original
2020,81,328000,447000,775000,original,original
2020,82,287000,401000,688000,original,original
2020,83,247000,357000,604000,original,original
2020,84,218000,327000,545000,original,original
2020,85,188000,295000,483000,original,original
2020,86,154000,252000,406000,original,original
2020,87,107000,185000,292000,original,original
2020,88,90000,165000,255000,original,original
2020,89,76000,150000,226000,original,original
2020,90,65000,138000,203000,original,original
2020,91,50000,113000,163000,original,original
2020,92,39000,93000,132000,original,original
2020,93,27000,71000,98000,original,original
2020,94,19000,57000,76000,original,original
2020,95,13000,43000,56000,original,original
2020,96,8000,31000,39000,original,original
2020,97,5000,21000,26000,original,original
2020,98,3000,15000,18000,original,original
2020,99,2000,11000,13000,original,original
2021,0,406000,385000,791000,original,original
2021,1,401000,379000,780000,original,original
2021,2,405000,384000,789000,original,original
2021,3,412000,391000,803000,original,original
2021,4,416000,395000,811000,original,original
2021,5,418000,398000,816000,original,original
2021,6,406000,384000,790000,original,original
2021,7,400000,379000,779000,original,original
2021,8,387000,366000,753000,original,original
2021,9,386000,365000,751000,original,original
2021,10,378000,357000,735000,original,original
2021,11,387000,366000,753000,original,original
2021,12,382000,360000,742000,original,original
2021,13,391000,370000,761000,original,original
2021,14,389000,366000,755000,original,original
2021,15,382000,358000,740000,original,original
2021,16,387000,363000,750000,original,original
2021,17,395000,371000,766000,original,original
2021,18,399000,374000,773000,original,original
2021,19,413000,385000,798000,original,original
2021,20,432000,400000,832000,original,original
2021,21,460000,424000,884000,original,original
2021,22,475000,428000,903000,original,original
2021,23,487000,443000,930000,original,original
2021,24,511000,463000,974000,original,original
2021,25,506000,463000,969000,original,original
2021,26,498000,456000,954000,original,original
2021,27,503000,463000,966000,original,original
2021,28,516000,478000,994000,original,original
2021,29,522000,487000,1009000,original,original
2021,30,539000,504000,1043000,original,original
2021,31,587000,548000,1135000,original,original
2021,32,576000,542000,1118000,original,original
2021,33,589000,553000,1142000,original,original
2021,34,575000,542000,1117000,original,original
2021,35,560000,535000,1095000,original,original
2021,36,542000,519000,1061000,original,original
2021,37,537000,516000,1053000,original,original
2021,38,535000,518000,1053000,original,original
2021,39,544000,529000,1073000,original,original
2021,40,535000,527000,1062000,original,original
2021,41,536000,530000,1066000,original,original
2021,42,510000,505000,1015000,original,original
2021,43,502000,497000,999000,original,original
2021,44,497000,492000,989000,original,original
2021,45,486000,484000,970000,original,original
2021,46,474000,470000,944000,original,original
2021,47,477000,477000,954000,original,original
2021,48,480000,480000,960000,original,original
2021,49,519000,517000,1036000,original,original
2021,50,570000,566000,1136000,original,original
2021,51,589000,585000,1174000,original,original
2021,52,633000,625000,1258000,original,original
2021,53,661000,653000,1314000,original,original
2021,54,675000,669000,1344000,original,original
2021,55,691000,684000,1375000,original,original
2021,56,691000,683000,1374000,original,original
2021,57,699000,695000,1394000,original,original
2021,58,689000,688000,1377000,original,original
2021,59,661000,666000,1327000,original,original
2021,60,645000,656000,1301000,original,original
2021,61,618000,633000,1251000,original,original
2021,62,596000,613000,1209000,original,original
2021,63,557000,577000,1134000,original,original
2021,64,538000,562000,1100000,original,original
2021,65,516000,546000,1062000,original,original
2021,66,491000,529000,1020000,original,original
2021,67,472000,520000,992000,original,original
2021,68,450000,502000,952000,original,original
2021,69,443000,499000,942000,original,original
2021,70,427000,486000,913000,original,original
2021,71,422000,481000,903000,original,original
2021,72,402000,460000,862000,original,original
2021,73,362000,414000,776000,original,original
2021,74,332000,387000,719000,original,original
2021,75,281000,333000,614000,original,original
2021,76,238000,292000,530000,original,original
2021,77,311000,384000,695000,original,original
2021,78,308000,383000,691000,original,original
2021,79,288000,365000,653000,original,original
2021,80,333000,436000,769000,original,original
2021,81,330000,448000,778000,original,original
2021,82,306000,427000,733000,original,original
2021,83,265000,380000,645000,original,original
2021,84,226000,336000,562000,original,original
2021,85,197000,304000,501000,original,original
2021,86,167000,271000,438000,original,original
2021,87,135000,229000,364000,original,original
2021,88,92000,165000,257000,original,original
2021,89,76000,145000,221000,original,original
2021,90,63000,129000,192000,original,original
2021,91,52000,116000,168000,original,original
2021,92,39000,93000,132000,original,original
2021,93,29000,74000,103000,original,original
2021,94,20000,55000,75000,original,original
2021,95,13000,43000,56000,original,original
2021,96,9000,31000,40000,original,original
2021,97,5000,22000,27000,original,original
2021,98,3000,15000,18000,original,original
2021,99,2000,10000,12000,original,original
2022,0,371600,353100,724700,original,original
2022,1,402900,383100,786000,original,original
2022,2,397200,376700,773900,original,original
2022,3,401200,381200,782400,original,original
2022,4,408400,389400,797800,original,original
2022,5,413400,393600,807000,original,original
2022,6,415600,397400,813000,original,original
2022,7,405000,384500,789500,original,original
2022,8,401900,382700,784600,original,original
2022,9,388700,369400,758100,original,original
2022,10,389800,369100,758900,original,original
2022,11,383500,364200,747700,original,original
2022,12,392900,373500,766400,original,original
2022,13,388300,367100,755400,original,original
2022,14,396800,376800,773600,original,original
2022,15,395900,373000,768900,original,original
2022,16,391800,366700,758500,original,original
2022,17,397700,371900,769600,original,original
2022,18,406500,379400,785900,original,original
2022,19,401200,380500,781700,original,original
2022,20,416400,392500,808900,original,original
2022,21,435000,406500,841500,original,original
2022,22,465700,430600,896300,original,original
2022,23,481200,435300,916500,original,original
2022,24,493900,450000,943900,original,original
2022,25,508900,465700,974600,original,original
2022,26,500300,460500,960800,original,original
2022,27,491300,453800,945100,original,original
2022,28,496500,460500,957000,original,original
2022,29,510900,477900,988800,original,original
2022,30,519700,489300,1009000,original,original
2022,31,534000,505200,1039200,original,original
2022,32,581100,551100,1132200,original,original
2022,33,573900,547200,1121100,original,original
2022,34,587900,560400,1148300,original,original
2022,35,575900,551300,1127200,original,original
2022,36,563700,546500,1110200,original,original
2022,37,547100,530700,1077800,original,original
2022,38,542100,529300,1071400,original,original
2022,39,541200,531200,1072400,original,original
2022,40,549100,540300,1089400,original,original
2022,41,540200,538000,1078200,original,original
2022,42,541200,539000,1080200,original,original
2022,43,514100,512700,1026800,original,original
2022,44,506000,503500,1009500,original,original
2022,45,500000,496400,996400,original,original
2022,46,487400,487100,974500,original,original
2022,47,473700,472700,946400,original,original
2022,48,477800,478400,956200,original,original
2022,49,479200,479900,959100,original,original
2022,50,518900,518900,1037800,original,original
2022,51,572100,570900,1143000,original,original
2022,52,590600,589000,1179600,original,original
2022,53,633400,626900,1260300,original,original
2022,54,659400,652000,1311400,original,original
2022,55,671400,665300,1336700,original,original
2022,56,685200,679700,1364900,original,original
2022,57,682600,677000,1359600,original,original
2022,58,688400,689000,1377400,original,original
2022,59,676500,681100,1357600,original,original
2022,60,652100,661900,1314000,original,original
2022,61,638400,653600,1292000,original,original
2022,62,607500,630500,1238000,original,original
2022,63,584100,610800,1194900,original,original
2022,64,545300,573700,1119000,original,original
2022,65,529500,558800,1088300,original,original
2022,66,511500,542700,1054200,original,original
2022,67,485300,524800,1010100,original,original
2022,68,465800,514900,980700,original,original
2022,69,441300,496300,937600,original,original
2022,70,433400,492000,925400,original,original
2022,71,418000,478300,896300,original,original
2022,72,409000,473300,882300,original,original
2022,73,388600,450500,839100,original,original
2022,74,347900,404200,752100,original,original
2022,75,317400,376200,693600,original,original
2022,76,266800,323300,590100,original,original
2022,77,225100,281200,506300,original,original
2022,78,292900,367800,660700,original,original
2022,79,286900,365700,652600,original,original
2022,80,266100,347700,613800,original,original
2022,81,305500,414500,720000,original,original
2022,82,299000,423200,722200,original,original
2022,83,275000,401000,676000,original,original
2022,84,234900,354600,589500,original,original
2022,85,198400,310500,508900,original,original
2022,86,169400,277800,447200,original,original
2022,87,141200,243800,385000,original,original
2022,88,111600,203400,315000,original,original
2022,89,74200,143500,217700,original,original
2022,90,59900,124400,184300,original,original
2022,91,48500,107900,156400,original,original
2022,92,39300,94800,134100,original,original
2022,93,28700,73400,102100,original,original
2022,94,21100,57500,78600,original,original
2022,95,13800,42000,55800,original,original
2022,96,9000,31100,40100,original,original
2022,97,5600,22400,28000,original,original
2022,98,3200,14900,18100,original,original
2022,99,1900,9700,11600,original,original
2023,0,353600,336200,689800,original,original
2023,1,379300,360100,739400,original,original
2023,2,406600,386500,793100,original,original
2023,3,400300,379700,780000,original,original
2023,4,404600,384500,789100,original,original
2023,5,411600,392400,804000,original,original
2023,6,415900,396100,812000,original,original
2023,7,418900,400500,819400,original,original
2023,8,409000,387800,796800,original,original
2023,9,405800,386100,791900,original,original
2023,10,392600,372800,765400,original,original
2023,11,393800,372400,766200,original,original
2023,12,387400,367300,754700,original,original
2023,13,396900,376500,773400,original,original
2023,14,392600,370000,762600,original,original
2023,15,403100,379500,782600,original,original
2023,16,405200,376000,781200,original,original
2023,17,403200,369400,772600,original,original
2023,18,414800,378200,793000,original,original
2023,19,425200,391100,816300,original,original
2023,20,419700,393300,813000,original,original
2023,21,434000,403200,837200,original,original
2023,22,453100,417100,870200,original,original
2023,23,486100,442800,928900,original,original
2023,24,500100,446700,946800,original,original
2023,25,511800,461500,973300,original,original
2023,26,525700,476900,1002600,original,original
2023,27,515300,470400,985700,original,original
2023,28,504800,462600,967400,original,original
2023,29,508000,468800,976800,original,original
2023,30,521000,484800,1005800,original,original
2023,31,529200,495900,1025100,original,original
2023,32,542700,510900,1053600,original,original
2023,33,589000,556100,1145100,original,original
2023,34,581200,552100,1133300,original,original
2023,35,594700,565000,1159700,original,original
2023,36,582400,555500,1137900,original,original
2023,37,569600,550500,1120100,original,original
2023,38,553000,534400,1087400,original,original
2023,39,547300,532700,1080000,original,original
2023,40,545700,534200,1079900,original,original
2023,41,553100,543100,1096200,original,original
2023,42,543800,540700,1084500,original,original
2023,43,544400,541400,1085800,original,original
2023,44,516900,515000,1031900,original,original
2023,45,508300,505500,1013800,original,original
2023,46,501400,498000,999400,original,original
2023,47,488700,488600,977300,original,original
2023,48,474600,473900,948500,original,original
2023,49,478300,479600,957900,original,original
2023,50,479000,480600,959600,original,original
2023,51,518400,519500,1037900,original,original
2023,52,570900,571000,1141900,original,original
2023,53,588800,588900,1177700,original,original
2023,54,630700,626200,1256900,original,original
2023,55,656500,651000,1307500,original,original
2023,56,667600,663900,1331500,original,original
2023,57,681000,677800,1358800,original,original
2023,58,677600,674900,1352500,original,original
2023,59,683000,686400,1369400,original,original
2023,60,671100,678300,1349400,original,original
2023,61,646100,658800,1304900,original,original
2023,62,631400,650100,1281500,original,original
2023,63,600000,626800,1226800,original,original
2023,64,576000,606800,1182800,original,original
2023,65,536700,569500,1106200,original,original
2023,66,520200,553800,1074000,original,original
2023,67,502100,537600,1039700,original,original
2023,68,475800,519600,995400,original,original
2023,69,456100,509200,965300,original,original
2023,70,431300,490200,921500,original,original
2023,71,423000,485300,908300,original,original
2023,72,406900,471200,878100,original,original
2023,73,397100,465600,862700,original,original
2023,74,375900,442500,818400,original,original
2023,75,335900,396100,732000,original,original
2023,76,305500,367700,673200,original,original
2023,77,255500,314900,570400,original,original
2023,78,214700,273000,487700,original,original
2023,79,278400,356100,634500,original,original
2023,80,270900,352600,623500,original,original
2023,81,249800,333900,583700,original,original
2023,82,285100,396100,681200,original,original
2023,83,276400,401900,678300,original,original
2023,84,251900,378300,630200,original,original
2023,85,212600,331000,543600,original,original
2023,86,177400,286900,464300,original,original
2023,87,148800,252700,401500,original,original
2023,88,121600,218500,340100,original,original
2023,89,93900,179200,273100,original,original
2023,90,61100,123600,184700,original,original
2023,91,47900,104800,152700,original,original
2023,92,37800,88800,126600,original,original
2023,93,29600,75900,105500,original,original
2023,94,21000,57100,78100,original,original
2023,95,14900,43300,58200,original,original
2023,96,9600,30700,40300,original,original
2023,97,6000,22000,28000,original,original
2023,98,3500,15200,18700,original,original
2023,99,2000,9800,11800,original,original
2024,0,345700,327700,673400,original,original
2024,1,359300,341600,700900,original,original
2024,2,381700,362400,744100,original,original
2024,3,408600,388400,797000,original,original
2024,4,401900,381700,783600,original,original
2024,5,406300,386200,792500,original,original
2024,6,412800,393600,806400,original,original
2024,7,418000,398100,816100,original,original
2024,8,421500,402900,824400,original,original
2024,9,411900,390200,802100,original,original
2024,10,408700,388700,797400,original,original
2024,11,395700,375300,771000,original,original
2024,12,396700,375000,771700,original,original
2024,13,390600,369500,760100,original,original
2024,14,400400,378600,779000,original,original
2024,15,397000,372500,769500,original,original
2024,16,410100,382300,792400,original,original
2024,17,414800,378600,793400,original,original
2024,18,417400,375500,792900,original,original
2024,19,428500,389500,818000,original,original
2024,20,439000,404300,843300,original,original
2024,21,431600,403300,834900,original,original
2024,22,445700,412100,857800,original,original
2024,23,466400,427100,893500,original,original
2024,24,499200,453400,952600,original,original
2024,25,512100,456400,968500,original,original
2024,26,522900,471400,994300,original,original
2024,27,534900,485400,1020300,original,original
2024,28,523000,478000,1001000,original,original
2024,29,511700,469200,980900,original,original
2024,30,513600,474700,988300,original,original
2024,31,525500,489700,1015200,original,original
2024,32,533300,500100,1033400,original,original
2024,33,545900,514600,1060500,original,original
2024,34,591900,559900,1151800,original,original
2024,35,584000,555300,1139300,original,original
2024,36,597400,568100,1165500,original,original
2024,37,584700,558300,1143000,original,original
2024,38,571600,553300,1124900,original,original
2024,39,554800,537200,1092000,original,original
2024,40,548700,534800,1083500,original,original
2024,41,547200,536200,1083400,original,original
2024,42,554200,545100,1099300,original,original
2024,43,544500,542200,1086700,original,original
2024,44,545100,542900,1088000,original,original
2024,45,516800,516000,1032800,original,original
2024,46,507500,506500,1014000,original,original
2024,47,500800,498700,999500,original,original
2024,48,487600,489100,976700,original,original
2024,49,473300,474200,947500,original,original
2024,50,476700,479600,956300,original,original
2024,51,477100,480300,957400,original,original
2024,52,516200,519200,1035400,original,original
2024,53,568000,570000,1138000,original,original
2024,54,585700,587900,1173600,original,original
2024,55,627100,624700,1251800,original,original
2024,56,652200,649200,1301400,original,original
2024,57,663000,661800,1324800,original,original
2024,58,676000,675500,1351500,original,original
2024,59,671900,672200,1344100,original,original
2024,60,677400,683400,1360800,original,original
2024,61,664700,675000,1339700,original,original
2024,62,639000,655400,1294400,original,original
2024,63,623700,646100,1269800,original,original
2024,64,591700,622600,1214300,original,original
2024,65,566800,602400,1169200,original,original
2024,66,527300,564600,1091900,original,original
2024,67,510600,548800,1059400,original,original
2024,68,492400,532200,1024600,original,original
2024,69,465800,514000,979800,original,original
2024,70,445900,503300,949200,original,original
2024,71,420700,483800,904500,original,original
2024,72,411800,478300,890100,original,original
2024,73,395500,463600,859100,original,original
2024,74,385300,457400,842700,original,original
2024,75,363400,434000,797400,original,original
2024,76,323700,387300,711000,original,original
2024,77,293400,358600,652000,original,original
2024,78,244300,306100,550400,original,original
2024,79,204400,264400,468800,original,original
2024,80,263500,343700,607200,original,original
2024,81,255000,338800,593800,original,original
2024,82,233600,319400,553000,original,original
2024,83,264900,376700,641600,original,original
2024,84,254000,379500,633500,original,original
2024,85,229100,353800,582900,original,original
2024,86,191000,306300,497300,original,original
2024,87,157100,262400,419500,original,original
2024,88,129100,227500,356600,original,original
2024,89,103300,193200,296500,original,original
2024,90,77700,155600,233300,original,original
2024,91,49400,104700,154100,original,original
2024,92,37700,86900,124600,original,original
2024,93,28800,71700,100500,original,original
2024,94,22000,59700,81700,original,original
2024,95,15100,43300,58400,original,original
2024,96,10300,32100,42400,original,original
2024,97,6500,22000,28500,original,original
2024,98,3900,15100,19000,original,original
2024,99,2300,10200,12500,original,original
2025,0,332900,316200,649100,projection,G2L2W1
2025,1,346200,328400,674600,projection,G2L2W1
2025,2,359900,342400,702300,projection,G2L2W1
2025,3,382300,363200,745500,projection,G2L2W1
2025,4,409100,389200,798300,projection,G2L2W1
2025,5,402400,382400,784800,projection,G2L2W1
2025,6,406800,386900,793700,projection,G2L2W1
2025,7,413400,394400,807800,projection,G2L2W1
2025,8,418600,398800,817400,projection,G2L2W1
2025,9,422100,403700,825800,projection,G2L2W1
2025,10,412600,391000,803600,projection,G2L2W1
2025,11,409300,389400,798700,projection,G2L2W1
2025,12,396300,376000,772300,projection,G2L2W1
2025,13,397400,375600,773000,projection,G2L2W1
2025,14,391300,370100,761400,projection,G2L2W1
2025,15,401400,379300,780700,projection,G2L2W1
2025,16,398300,373200,771500,projection,G2L2W1
2025,17,411700,383000,794700,projection,G2L2W1
2025,18,417200,380600,797800,projection,G2L2W1
2025,19,420100,378500,798600,projection,G2L2W1
2025,20,431300,392600,823900,projection,G2L2W1
2025,21,441700,407100,848800,projection,G2L2W1
2025,22,434600,406300,840900,projection,G2L2W1
2025,23,448900,415200,864100,projection,G2L2W1
2025,24,469400,430200,899600,projection,G2L2W1
2025,25,502000,456300,958300,projection,G2L2W1
2025,26,514800,459100,973900,projection,G2L2W1
2025,27,525300,473800,999100,projection,G2L2W1
2025,28,537100,487600,1024700,projection,G2L2W1
2025,29,524900,480000,1004900,projection,G2L2W1
2025,30,513500,471000,984500,projection,G2L2W1
2025,31,515100,476300,991400,projection,G2L2W1
2025,32,526900,491200,1018100,projection,G2L2W1
2025,33,534600,501500,1036100,projection,G2L2W1
2025,34,547100,515800,1062900,projection,G2L2W1
2025,35,593000,561100,1154100,projection,G2L2W1
2025,36,584900,556400,1141300,projection,G2L2W1
2025,37,598200,569000,1167200,projection,G2L2W1
2025,38,585400,559100,1144500,projection,G2L2W1
2025,39,572200,554100,1126300,projection,G2L2W1
2025,40,555300,537900,1093200,projection,G2L2W1
2025,41,549100,535400,1084500,projection,G2L2W1
2025,42,547500,536700,1084200,projection,G2L2W1
2025,43,554300,545500,1099800,projection,G2L2W1
2025,44,544500,542500,1087000,projection,G2L2W1
2025,45,544900,543200,1088100,projection,G2L2W1
2025,46,516500,516200,1032700,projection,G2L2W1
2025,47,507100,506600,1013700,projection,G2L2W1
2025,48,500100,498700,998800,projection,G2L2W1
2025,49,486800,489000,975800,projection,G2L2W1
2025,50,472400,474000,946400,projection,G2L2W1
2025,51,475600,479300,954900,projection,G2L2W1
2025,52,475800,479800,955600,projection,G2L2W1
2025,53,514400,518400,1032800,projection,G2L2W1
2025,54,565800,569000,1134800,projection,G2L2W1
2025,55,583100,586700,1169800,projection,G2L2W1
2025,56,624000,623100,1247100,projection,G2L2W1
2025,57,648400,647300,1295700,projection,G2L2W1
2025,58,658800,659700,1318500,projection,G2L2W1
2025,59,671100,673000,1344100,projection,G2L2W1
2025,60,666500,669400,1335900,projection,G2L2W1
2025,61,671100,680100,1351200,projection,G2L2W1
2025,62,657900,671400,1329300,projection,G2L2W1
2025,63,631600,651400,1283000,projection,G2L2W1
2025,64,615700,641800,1257500,projection,G2L2W1
2025,65,583300,618000,1201300,projection,G2L2W1
2025,66,558000,597400,1155400,projection,G2L2W1
2025,67,518400,559400,1077800,projection,G2L2W1
2025,68,501200,543300,1044500,projection,G2L2W1
2025,69,482600,526400,1009000,projection,G2L2W1
2025,70,455800,507900,963700,projection,G2L2W1
2025,71,435400,496700,932100,projection,G2L2W1
2025,72,410000,476900,886900,projection,G2L2W1
2025,73,400400,470600,871000,projection,G2L2W1
2025,74,383600,455400,839000,projection,G2L2W1
2025,75,372600,448400,821000,projection,G2L2W1
2025,76,350400,424400,774800,projection,G2L2W1
2025,77,311000,377800,688800,projection,G2L2W1
2025,78,280800,348800,629600,projection,G2L2W1
2025,79,232700,296800,529500,projection,G2L2W1
2025,80,193700,255400,449100,projection,G2L2W1
2025,81,248200,330500,578700,projection,G2L2W1
2025,82,238500,324200,562700,projection,G2L2W1
2025,83,216800,303700,520500,projection,G2L2W1
2025,84,243500,355500,599000,projection,G2L2W1
2025,85,230800,354900,585700,projection,G2L2W1
2025,86,205400,327300,532700,projection,G2L2W1
2025,87,168700,279700,448400,projection,G2L2W1
2025,88,136300,236000,372300,projection,G2L2W1
2025,89,109800,201100,310900,projection,G2L2W1
2025,90,85800,167400,253200,projection,G2L2W1
2025,91,62900,132000,194900,projection,G2L2W1
2025,92,38800,86700,125500,projection,G2L2W1
2025,93,28800,70000,98800,projection,G2L2W1
2025,94,21200,56200,77400,projection,G2L2W1
2025,95,15700,45400,61100,projection,G2L2W1
2025,96,10400,31900,42300,projection,G2L2W1
2025,97,6900,22900,29800,projection,G2L2W1
2025,98,4200,15100,19300,projection,G2L2W1
2025,99,2500,10100,12600,projection,G2L2W1
2026,0,326700,310300,637000,projection,G2L2W1
2026,1,333500,316900,650400,projection,G2L2W1
2026,2,346800,329100,675900,projection,G2L2W1
2026,3,360400,343100,703500,projection,G2L2W1
2026,4,382800,363900,746700,projection,G2L2W1
2026,5,409600,389900,799500,projection,G2L2W1
2026,6,402900,383000,785900,projection,G2L2W1
2026,7,407400,387600,795000,projection,G2L2W1
2026,8,414000,395100,809100,projection,G2L2W1
2026,9,419200,399500,818700,projection,G2L2W1
2026,10,422700,404400,827100,projection,G2L2W1
2026,11,413200,391700,804900,projection,G2L2W1
2026,12,409900,390100,800000,projection,G2L2W1
2026,13,396900,376700,773600,projection,G2L2W1
2026,14,398100,376300,774400,projection,G2L2W1
2026,15,392200,370800,763000,projection,G2L2W1
2026,16,402700,380000,782700,projection,G2L2W1
2026,17,400000,373900,773900,projection,G2L2W1
2026,18,414100,385000,799100,projection,G2L2W1
2026,19,419900,383500,803400,projection,G2L2W1
2026,20,422800,381600,804400,projection,G2L2W1
2026,21,434000,395300,829300,projection,G2L2W1
2026,22,444700,410100,854800,projection,G2L2W1
2026,23,437800,409400,847200,projection,G2L2W1
2026,24,452000,418200,870200,projection,G2L2W1
2026,25,472300,433100,905400,projection,G2L2W1
2026,26,504700,459000,963700,projection,G2L2W1
2026,27,517100,461500,978600,projection,G2L2W1
2026,28,527400,476000,1003400,projection,G2L2W1
2026,29,539000,489500,1028500,projection,G2L2W1
2026,30,526700,481800,1008500,projection,G2L2W1
2026,31,515100,472600,987700,projection,G2L2W1
2026,32,516600,477800,994400,projection,G2L2W1
2026,33,528200,492600,1020800,projection,G2L2W1
2026,34,535800,502700,1038500,projection,G2L2W1
2026,35,548100,517000,1065100,projection,G2L2W1
2026,36,593900,562100,1156000,projection,G2L2W1
2026,37,585700,557300,1143000,projection,G2L2W1
2026,38,598900,569900,1168800,projection,G2L2W1
2026,39,586000,559900,1145900,projection,G2L2W1
